level_0,index,Unnamed: 0,date,link_id,sub_link_id,forward_link_direction,roughness_state_estimate,roughness_state_variance,length_in_meter,sub_link_length,sub_link_geometry_wkt
6081037,14846759,14846759,2023-04-01,500752387,3,True,2.6001427,0.0724711,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6081050,14846777,14846777,2023-04-01,500752387,1,False,1.6777884,0.050328147,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6082949,14852037,14852037,2023-05-01,500752387,9,False,2.5783918,0.06103449,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
6087641,14864227,14864227,2023-05-01,500752387,4,False,1.4148166,0.043575075,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
6087648,14864234,14864234,2023-05-01,500752387,16,False,2.046897,0.05482524,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
6094144,14880485,14880485,2023-04-22,500752387,2,False,1.5938087,0.05167378,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6097996,14889550,14889550,2023-04-29,500752387,13,False,2.4119601,0.07291999,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
6125724,14957435,14957435,2023-06-22,500752387,2,False,1.5250583,0.053073075,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6159063,15038851,15038851,2023-02-08,500752387,17,False,2.1359115,0.07143391,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6159639,15040208,15040208,2023-02-15,500752387,12,True,2.7215493,0.07596303,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
6159640,15040209,15040209,2023-02-15,500752387,12,False,2.6408904,0.06094831,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
6159656,15040226,15040226,2023-02-15,500752387,15,True,3.1208751,0.08087426,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
6160851,15043430,15043430,2023-02-15,500752387,3,True,2.7557173,0.07546126,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6160859,15043438,15043438,2023-02-15,500752387,10,True,2.161599,0.065370604,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
6167330,15061010,15061010,2023-03-01,500752387,11,False,2.4951591,0.05805881,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
6167342,15061023,15061023,2023-03-01,500752387,10,False,2.3004391,0.055315025,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
6168288,15063507,15063507,2023-03-01,500752387,1,True,3.371087,0.078829,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6168295,15063515,15063515,2023-03-01,500752387,9,False,2.5756545,0.06091461,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
6170386,15069181,15069181,2023-03-08,500752387,3,True,2.6909318,0.07360419,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6185132,15103295,15103295,2023-04-08,500752387,2,False,1.5675238,0.0577536,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6185137,15103300,15103300,2023-04-08,500752387,1,True,3.2678885,0.0809606,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6193051,15123504,15123504,2023-04-08,500752387,17,True,1.912777,0.06277723,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6193059,15123512,15123512,2023-04-08,500752387,9,False,2.5697987,0.06878372,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
6193795,15125539,15125539,2023-03-29,500752387,14,False,2.0823624,0.062278073,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
6196188,15131125,15131125,2023-04-15,500752387,1,False,1.6303085,0.049440704,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6196204,15131141,15131141,2023-04-15,500752387,15,False,1.8998806,0.050526146,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
6199067,15138827,15138827,2023-04-08,500752387,6,True,1.7885025,0.056144867,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6199083,15138844,15138844,2023-04-08,500752387,4,True,2.2510502,0.055053838,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
6199085,15138846,15138846,2023-04-08,500752387,6,False,1.6862499,0.057621446,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6199089,15138850,15138850,2023-04-08,500752387,0,False,1.5060833,0.0518729,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6199107,15138869,15138869,2023-04-08,500752387,2,True,3.2405398,0.08268988,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6199111,15138873,15138873,2023-04-08,500752387,7,True,1.9035974,0.05644845,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
6199112,15138874,15138874,2023-04-08,500752387,8,False,2.418849,0.066848144,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
6205180,15152928,15152928,2023-04-29,500752387,14,True,3.6483843,0.09933086,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
6205181,15152929,15152929,2023-04-29,500752387,17,False,2.1705298,0.056536306,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6205783,15154473,15154473,2023-05-15,500752387,5,False,1.4913551,0.055137537,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6208341,15160325,15160325,2023-05-15,500752387,5,True,1.9215083,0.06262897,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6208352,15160336,15160336,2023-05-15,500752387,6,True,1.8836509,0.0622951,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6212596,15171536,15171536,2023-05-01,500752387,12,True,2.5708032,0.0728711,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
6212597,15171537,15171537,2023-05-01,500752387,12,False,2.4817836,0.055381145,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
6212619,15171560,15171560,2023-05-01,500752387,1,True,3.2359247,0.08510805,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6215185,15177231,15177231,2023-04-22,500752387,13,True,3.485886,0.09496032,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
6215192,15177239,15177239,2023-04-22,500752387,0,True,2.7324383,0.06371791,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6225191,15200392,15200392,2023-05-15,500752387,17,True,1.7659143,0.06061625,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6229608,15211135,15211135,2023-06-01,500752387,5,False,1.6130354,0.05578146,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6232909,15219220,15219220,2023-06-15,500752387,8,True,1.7327511,0.053979684,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
6232915,15219226,15219226,2023-06-15,500752387,3,True,2.5046697,0.06915375,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6242369,15241570,15241570,2023-06-08,500752387,1,False,1.8543575,0.059268203,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6246018,15250472,15250472,2023-06-29,500752387,3,True,2.4398165,0.06540469,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6249106,15257652,15257652,2023-01-01,500752387,2,True,3.2680025,0.07609661,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6249131,15257678,15257678,2023-01-01,500752387,6,False,1.6340148,0.05539568,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6251868,15263813,15263813,2023-01-01,500752387,17,True,1.7844571,0.06244964,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6251876,15263823,15263823,2023-01-01,500752387,16,True,2.154081,0.07027188,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
6253056,15266579,15266579,2023-01-08,500752387,0,False,1.4483908,0.061608575,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6253062,15266586,15266586,2023-01-08,500752387,6,False,1.5596789,0.05843396,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6253319,15267067,15267067,2023-01-01,500752387,10,True,2.1114717,0.064378105,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
6260815,15283909,15283909,2023-01-15,500752387,14,True,3.3923404,0.07453323,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
6260835,15283930,15283930,2023-01-15,500752387,10,True,1.9258279,0.06971506,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
6260838,15283933,15283933,2023-01-15,500752387,3,True,2.6926863,0.06930067,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6260855,15283952,15283952,2023-01-15,500752387,13,True,3.6340241,0.08111423,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
6264922,15293995,15293995,2023-01-22,500752387,16,True,2.5886033,0.069545865,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
6279560,15329968,15329968,2023-02-15,500752387,9,True,1.6129146,0.061825294,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
6286241,15346080,15346080,2023-03-15,500752387,11,True,2.4135253,0.06736514,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
6291273,15358353,15358353,2023-03-22,500752387,1,False,1.7724855,0.05398902,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6292639,15361828,15361828,2023-03-22,500752387,8,False,2.436513,0.052443705,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
6293006,15362803,15362803,2023-03-08,500752387,13,True,3.7496727,0.09267147,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
6293024,15362821,15362821,2023-03-08,500752387,3,False,1.8560393,0.04730653,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6294951,15368260,15368260,2023-03-22,500752387,15,False,1.9428643,0.055020813,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
6300823,15382294,15382294,2023-03-29,500752387,2,False,1.5000223,0.05154032,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6300826,15382297,15382297,2023-03-29,500752387,0,True,2.7504954,0.063374035,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6311229,15408067,15408067,2023-04-01,500752387,15,False,1.9085404,0.059539452,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
6311231,15408069,15408069,2023-04-01,500752387,4,False,1.5702729,0.048299495,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
6317093,15421997,15421997,2023-05-01,500752387,8,True,1.9080375,0.05500429,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
6318116,15424427,15424427,2023-04-29,500752387,5,False,1.5218545,0.061012696,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6321046,15430903,15430903,2023-04-22,500752387,9,True,1.6546147,0.05060497,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
6322089,15433543,15433543,2023-04-15,500752387,7,False,2.0084856,0.054622613,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
6327033,15444586,15444586,2023-04-22,500752387,17,False,2.1748068,0.050102007,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6327375,15445930,15445930,2023-05-15,500752387,3,False,1.6630287,0.05737828,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6327378,15445933,15445933,2023-05-15,500752387,15,True,3.0129519,0.08380854,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
6330172,15452487,15452487,2023-05-01,500752387,6,True,1.851956,0.05642624,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6336181,15466253,15466253,2023-05-22,500752387,7,False,2.0737278,0.062863484,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
6336194,15466269,15466269,2023-05-22,500752387,8,False,2.4647546,0.07073153,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
6336218,15466295,15466295,2023-05-22,500752387,2,True,3.15702,0.083694585,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
6336220,15466297,15466297,2023-05-22,500752387,4,True,2.232362,0.068961166,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
6343057,15483562,15483562,2023-05-29,500752387,17,True,1.8524728,0.06345911,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6355780,15513800,15513800,2023-06-15,500752387,5,True,1.741267,0.05686217,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6355783,15513803,15513803,2023-06-15,500752387,16,False,1.8861479,0.05151643,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
6367316,15541871,15541871,2023-06-22,500752387,1,True,3.1091626,0.07817086,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6367610,15542462,15542462,2023-01-01,500752387,17,False,1.8648739,0.054512687,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6373815,15556681,15556681,2023-01-01,500752387,0,False,1.5126592,0.05295413,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6376049,15562364,15562364,2023-01-22,500752387,13,True,3.71141,0.07609872,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
6376059,15562376,15562376,2023-01-22,500752387,3,False,1.529092,0.06530498,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6376068,15562385,15562385,2023-01-22,500752387,14,False,2.1193972,0.07197594,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
6376804,15564319,15564319,2023-01-15,500752387,11,True,2.297534,0.067614146,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
6376815,15564330,15564330,2023-01-15,500752387,0,False,1.5565879,0.06676443,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6376821,15564336,15564336,2023-01-15,500752387,5,False,1.3921647,0.062256582,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6376828,15564343,15564343,2023-01-15,500752387,1,False,1.6070513,0.058239345,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6376841,15564356,15564356,2023-01-15,500752387,17,True,1.8210114,0.06950316,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6376860,15564378,15564378,2023-01-15,500752387,4,True,2.208443,0.06977406,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
6389222,15594980,15594980,2023-02-01,500752387,5,False,1.5629486,0.06663495,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
6390607,15598365,15598365,2023-02-08,500752387,11,True,2.3694184,0.07050772,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
6390610,15598369,15598369,2023-02-08,500752387,12,True,2.613208,0.07895444,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
6390611,15598370,15598370,2023-02-08,500752387,12,False,2.6406329,0.07609538,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
6390628,15598387,15598387,2023-02-08,500752387,1,False,1.7685612,0.07099165,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6394179,15606433,15606433,2023-02-15,500752387,7,True,2.0447192,0.067089215,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
6394201,15606456,15606456,2023-02-15,500752387,14,True,4.0042663,0.08985805,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
6395034,15608599,15608599,2023-02-22,500752387,10,True,2.1676471,0.06767982,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
6398765,15617582,15617582,2023-02-15,500752387,17,True,1.9067365,0.06080782,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
6398772,15617589,15617589,2023-02-15,500752387,3,False,1.5993764,0.052311506,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
6398783,15617600,15617600,2023-02-15,500752387,1,True,3.543718,0.08718429,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
6407710,15639487,15639487,2023-03-15,500752387,4,True,2.3333485,0.05911625,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
6415447,15658800,15658800,2023-03-22,500752387,14,False,2.0624976,0.057415403,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
6415452,15658805,15658805,2023-03-22,500752387,0,True,2.7141447,0.05306795,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6423376,15678828,15678828,2023-03-15,500752387,6,True,1.9010115,0.062649556,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
6428089,15689662,15689662,2023-04-15,500752387,0,False,1.4769499,0.046317652,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6430311,15695185,15695185,2023-03-22,500752387,15,True,3.0312617,0.07933732,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
6430325,15695199,15695199,2023-03-22,500752387,13,True,3.695117,0.1055491,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
6430336,15695210,15695210,2023-03-22,500752387,0,False,1.6153268,0.052253626,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
6434356,15705119,15705119,2023-04-22,500752387,5,True,1.9206396,0.059689287,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
