street_name,link,link_id,functional_class,direction_of_travel,start_node_identifier,end_node_identifier,geometry_wkt,mapmatcher_catalog_hrn,mapmatcher_catalog_version,NW
A9,743302611,743302611,2,BACKWARD,here:cm:node:1151396445,here:cm:node:18564793,"LINESTRING (-3.48446 56.40714, -3.48443 56.40705, -3.48422 56.40685, -3.48406 56.40669, -3.48394 56.40653, -3.48382 56.40633, -3.48373 56.40609, -3.48367 56.40586, -3.48363 56.40562)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A85,743302611,743302611,2,BACKWARD,here:cm:node:1151396445,here:cm:node:18564793,"LINESTRING (-3.48446 56.40714, -3.48443 56.40705, -3.48422 56.40685, -3.48406 56.40669, -3.48394 56.40653, -3.48382 56.40633, -3.48373 56.40609, -3.48367 56.40586, -3.48363 56.40562)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,210102440,210102440,1,BACKWARD,here:cm:node:18654661,here:cm:node:18654814,"LINESTRING (-4.1923 57.48135, -4.19203 57.48121, -4.19165 57.48101, -4.19114 57.48069, -4.19067 57.48037, -4.19017 57.47995, -4.18968 57.47953, -4.18911 57.47903)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,164813946,164813946,1,BACKWARD,here:cm:node:18654817,here:cm:node:18654679,"LINESTRING (-4.18861 57.47875, -4.18874 57.47906, -4.18892 57.47932, -4.18917 57.47967, -4.18923 57.47976, -4.18929 57.47983, -4.18964 57.48021, -4.19011 57.4807, -4.19042 57.48096, -4.19094 57.48139, -4.19136 57.48174)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,200813287,200813287,2,BACKWARD,here:cm:node:18651490,here:cm:node:18654645,"LINESTRING (-4.19955 57.48415, -4.19904 57.48392, -4.19864 57.4838, -4.19782 57.48355, -4.19663 57.48319, -4.19634 57.4831, -4.19598 57.48299, -4.19539 57.48278, -4.19513 57.48268, -4.195 57.48263, -4.19476 57.48253, -4.19456 57.48243, -4.19439 57.48232, -4.19415 57.48213)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,200955757,200955757,2,FORWARD,here:cm:node:18654578,here:cm:node:18654663,"LINESTRING (-4.19874 57.48404, -4.19788 57.48386, -4.19699 57.48364, -4.19632 57.48348, -4.1955 57.48328, -4.19501 57.48315, -4.19449 57.48301, -4.19408 57.48287, -4.1936 57.48271, -4.19321 57.48257)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,205607167,205607167,3,FORWARD,here:cm:node:18652757,here:cm:node:18653117,"LINESTRING (-4.23654 57.50182, -4.23618 57.50177, -4.23582 57.50171, -4.23547 57.50164, -4.23509 57.50155, -4.23492 57.50151, -4.2348 57.50148, -4.23465 57.50144, -4.23445 57.50138, -4.23423 57.50132, -4.23366 57.5011, -4.23345 57.50102, -4.23327 57.50095, -4.23271 57.50072, -4.23217 57.50048, -4.23135 57.5001, -4.23051 57.49973, -4.22827 57.49873, -4.22687 57.49811, -4.22631 57.49785, -4.22582 57.49764, -4.22518 57.49735, -4.22432 57.49697, -4.22348 57.49659, -4.22285 57.49631, -4.22277 57.49627, -4.22265 57.49622, -4.22208 57.49596, -4.22069 57.49532, -4.21989 57.49493, -4.21909 57.49452, -4.21858 57.49424, -4.21808 57.49395, -4.21748 57.49359, -4.21697 57.49327, -4.2167 57.49308, -4.21659 57.493, -4.21624 57.49274, -4.21587 57.49252, -4.2154 57.49217, -4.21524 57.49209, -4.21495 57.492)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,175398610,175398610,3,BACKWARD,here:cm:node:18652757,here:cm:node:18652017,"LINESTRING (-4.23654 57.50182, -4.2367 57.50184, -4.23726 57.50192, -4.23763 57.50195, -4.23912 57.50201, -4.23947 57.50202, -4.24184 57.50205, -4.24263 57.50207, -4.24343 57.50212, -4.24441 57.50221, -4.24501 57.50229, -4.24582 57.50241, -4.24653 57.50254, -4.24705 57.50265, -4.24787 57.50285, -4.24828 57.50296, -4.24906 57.5032, -4.24981 57.50347, -4.25051 57.50377, -4.25191 57.50438, -4.25335 57.50503, -4.25444 57.50551, -4.25551 57.50599)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,150334908,150334908,3,BACKWARD,here:cm:node:763107278,here:cm:node:763107279,"LINESTRING (-4.26213 57.50822, -4.26219 57.50823, -4.26249 57.50827, -4.26267 57.50829, -4.26276 57.5083)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,147941992,147941992,3,FORWARD,here:cm:node:763107278,here:cm:node:18652017,"LINESTRING (-4.26213 57.50822, -4.26189 57.50819, -4.26099 57.50802, -4.26013 57.50781, -4.25928 57.50755, -4.25887 57.50742, -4.25847 57.50728, -4.2577 57.50698, -4.25733 57.50682, -4.25626 57.50632, -4.25565 57.50605, -4.25551 57.50599)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,162261695,162261695,3,BOTH,here:cm:node:1052254264,here:cm:node:1146393642,"LINESTRING (-3.36718 58.28331, -3.36759 58.28377, -3.36777 58.28396, -3.36811 58.28437, -3.36824 58.28458, -3.36833 58.28476, -3.3684 58.28498, -3.36845 58.28526, -3.36845 58.28549, -3.36842 58.28572, -3.36831 58.28635, -3.36828 58.28656, -3.36822 58.28692, -3.36821 58.28718, -3.36821 58.28735, -3.36824 58.28752, -3.36828 58.28768, -3.36835 58.28785, -3.36844 58.288, -3.36877 58.28844, -3.36914 58.28885, -3.36935 58.28909, -3.36951 58.28933, -3.36961 58.28949, -3.36967 58.28965, -3.36973 58.28984, -3.36976 58.29004, -3.36976 58.29028, -3.3697 58.29056, -3.36952 58.2912, -3.36946 58.29156, -3.36945 58.29173, -3.36947 58.29188, -3.36958 58.29224, -3.36985 58.29292, -3.37005 58.29339, -3.37041 58.29434, -3.37111 58.2961, -3.37155 58.29721, -3.37168 58.29752, -3.3718 58.29777)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,82680555,82680555,3,BOTH,here:cm:node:18741500,here:cm:node:1052254264,"LINESTRING (-3.36703 58.28314, -3.36718 58.28331)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,158447243,158447243,3,BOTH,here:cm:node:1052259092,here:cm:node:18740306,"LINESTRING (-3.3828 58.30658, -3.38293 58.30671, -3.38322 58.30694, -3.38354 58.30715, -3.38402 58.30739, -3.38482 58.30773, -3.38597 58.30809, -3.3867 58.30834, -3.38707 58.30849, -3.38757 58.30871, -3.38804 58.30894, -3.3885 58.30918, -3.38875 58.30934, -3.38901 58.30953, -3.38928 58.30976, -3.38944 58.30992, -3.38955 58.31007, -3.38966 58.31026, -3.39007 58.31092, -3.39022 58.31116, -3.39055 58.31169, -3.39081 58.31203, -3.39136 58.31265, -3.39164 58.31297, -3.39181 58.31319, -3.39192 58.31338, -3.39204 58.31363)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,82777364,82777364,3,BOTH,here:cm:node:1052259089,here:cm:node:1052259091,"LINESTRING (-3.37572 58.30076, -3.37614 58.30104, -3.3779 58.30222, -3.3783 58.3025, -3.37879 58.30289, -3.37916 58.3032, -3.37991 58.30385, -3.38058 58.30442, -3.38113 58.30489, -3.38151 58.30525, -3.38161 58.30536)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,143819305,143819305,3,BOTH,here:cm:node:1052259092,here:cm:node:1052259091,"LINESTRING (-3.3828 58.30658, -3.38249 58.30628, -3.38173 58.30548, -3.38161 58.30536)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632371341,632371341,3,BOTH,here:cm:node:1146393640,here:cm:node:1052259088,"LINESTRING (-3.37296 58.29889, -3.3731 58.29899, -3.37363 58.29935)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,160982004,160982004,3,BOTH,here:cm:node:1052259089,here:cm:node:1052259088,"LINESTRING (-3.37572 58.30076, -3.37461 58.30001, -3.37403 58.29962, -3.37363 58.29935)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632374158,632374158,3,BOTH,here:cm:node:1146393642,here:cm:node:1146393640,"LINESTRING (-3.3718 58.29777, -3.37192 58.29796, -3.37205 58.29813, -3.37236 58.29843, -3.37267 58.29867, -3.37296 58.29889)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,104373641,104373641,3,BOTH,here:cm:node:18740405,here:cm:node:18740409,"LINESTRING (-3.39887 58.34909, -3.39887 58.34921, -3.39891 58.3494, -3.399 58.34967, -3.39916 58.35005)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,165488332,165488332,3,BOTH,here:cm:node:18740409,here:cm:node:18740378,"LINESTRING (-3.39916 58.35005, -3.39942 58.35051, -3.39966 58.35092, -3.39988 58.35136, -3.40042 58.35255, -3.40067 58.35312, -3.4008 58.35347, -3.40104 58.35439, -3.40145 58.35573, -3.40157 58.35608, -3.40178 58.3565, -3.40209 58.35712, -3.40238 58.3578, -3.40253 58.3582, -3.40269 58.35865, -3.40275 58.3588, -3.40294 58.35939, -3.40307 58.35995, -3.40311 58.36024, -3.40312 58.36053, -3.40314 58.36125, -3.40315 58.36195, -3.40318 58.36222, -3.40324 58.3625, -3.40336 58.3629, -3.40344 58.36316, -3.40363 58.3638, -3.40374 58.36414, -3.40378 58.3644, -3.40379 58.36475)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632377624,632377624,3,BOTH,here:cm:node:18740306,here:cm:node:1146393679,"LINESTRING (-3.39204 58.31363, -3.39211 58.31376, -3.39224 58.31403, -3.39235 58.31439, -3.39249 58.31486, -3.39274 58.31563, -3.39289 58.31598, -3.39306 58.31634, -3.39336 58.31689, -3.39356 58.31725, -3.39369 58.31757, -3.3938 58.31798, -3.39385 58.31826, -3.39386 58.31851, -3.39383 58.31894, -3.39371 58.31943, -3.39358 58.31983, -3.39339 58.32024, -3.39315 58.32069, -3.39297 58.3211, -3.3929 58.32139, -3.39286 58.32163, -3.39284 58.32219, -3.39279 58.32327, -3.39277 58.32368, -3.39278 58.32424, -3.39284 58.32466, -3.39298 58.3251, -3.39313 58.32547, -3.39348 58.32634, -3.3937 58.32691, -3.39387 58.32742, -3.39405 58.32809, -3.39435 58.32916, -3.39453 58.32985, -3.39465 58.33019, -3.39481 58.33058, -3.39499 58.33092, -3.39536 58.33149, -3.39557 58.33177, -3.3958 58.33203, -3.39646 58.3327, -3.39665 58.33291, -3.39685 58.33313, -3.39696 58.33329, -3.39706 58.33348, -3.39713 58.33364)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,160307345,160307345,3,BOTH,here:cm:node:1146393679,here:cm:node:18740405,"LINESTRING (-3.39713 58.33364, -3.39723 58.33389, -3.39768 58.33501, -3.39793 58.33561, -3.39819 58.33627, -3.3983 58.33668, -3.39833 58.33693, -3.3983 58.3372, -3.39826 58.33741, -3.3982 58.33759, -3.39812 58.33778, -3.39796 58.33801, -3.3978 58.33822, -3.39751 58.33852, -3.39701 58.33899, -3.39679 58.33921, -3.39661 58.33944, -3.39646 58.3397, -3.3964 58.33994, -3.39638 58.3402, -3.39642 58.3406, -3.39649 58.341, -3.39658 58.34152, -3.39667 58.34195, -3.39687 58.34265, -3.39724 58.3439, -3.39732 58.34413, -3.39737 58.34427, -3.39758 58.34495, -3.3977 58.34528, -3.39784 58.34555, -3.39801 58.34581, -3.3983 58.3462, -3.39855 58.34659, -3.39868 58.34685, -3.3988 58.34723, -3.3989 58.34753, -3.39896 58.34785, -3.39897 58.34807, -3.39895 58.34829, -3.39889 58.34874, -3.39888 58.34895, -3.39887 58.34909)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,162269658,162269658,3,BOTH,here:cm:node:18740378,here:cm:node:1146393677,"LINESTRING (-3.40379 58.36475, -3.40376 58.36498, -3.40371 58.36518, -3.40362 58.36544, -3.40353 58.36568, -3.40345 58.36591, -3.40341 58.36614, -3.40343 58.36637, -3.40346 58.36653, -3.40353 58.36672, -3.40378 58.36723, -3.40393 58.36752, -3.40417 58.36789, -3.40463 58.36852, -3.40482 58.36878, -3.40491 58.3689, -3.4051 58.36914, -3.40529 58.36938, -3.40552 58.36959, -3.40579 58.36982, -3.40591 58.36992, -3.40633 58.37026, -3.4066 58.37047, -3.40679 58.37064, -3.40701 58.37085, -3.40727 58.37118, -3.40745 58.3715, -3.40756 58.37182, -3.40763 58.37213, -3.40781 58.37294, -3.40815 58.37434, -3.40831 58.37509, -3.40865 58.37662, -3.40877 58.37705, -3.40894 58.37744, -3.40932 58.37808, -3.40946 58.37838, -3.40957 58.37864, -3.40966 58.37894, -3.40984 58.3797, -3.40992 58.38016, -3.40998 58.38053, -3.41003 58.38095, -3.41026 58.38294, -3.41037 58.38411, -3.41047 58.38507, -3.41051 58.38556, -3.4105 58.38586, -3.41047 58.38611, -3.41042 58.38636, -3.4102 58.38741, -3.41003 58.38829, -3.40985 58.38923, -3.40969 58.39002, -3.40945 58.39117, -3.40934 58.39172, -3.40909 58.39295, -3.40903 58.3934, -3.40903 58.39373, -3.40906 58.39444, -3.40907 58.39528, -3.4091 58.39577, -3.40917 58.39634, -3.40921 58.39669, -3.40927 58.39726, -3.40933 58.39792, -3.40938 58.39889, -3.40939 58.39915, -3.40943 58.39936, -3.40948 58.39954, -3.4097 58.40007, -3.40996 58.40062, -3.41034 58.40147, -3.4105 58.40188, -3.41059 58.40215, -3.41062 58.40233, -3.41064 58.40256, -3.41063 58.40291, -3.41055 58.40324)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632377952,632377952,3,BOTH,here:cm:node:1146494673,here:cm:node:1146312405,"LINESTRING (-3.41409 58.42267, -3.41406 58.42288, -3.41399 58.42359, -3.41397 58.42435, -3.41397 58.42466, -3.41396 58.42538, -3.41396 58.42602, -3.41398 58.42628, -3.41403 58.42654, -3.41412 58.42676, -3.41427 58.42698, -3.41447 58.42723, -3.41478 58.4275, -3.41491 58.42761, -3.41507 58.42771, -3.41539 58.42792, -3.41593 58.42823, -3.41598 58.42826, -3.41647 58.42856, -3.41735 58.42908, -3.41789 58.42937, -3.41841 58.42961, -3.4186 58.42969, -3.41869 58.42973)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,179959832,179959832,4,BOTH,here:cm:node:18740996,here:cm:node:1146393654,"LINESTRING (-3.42595 58.45646, -3.42582 58.45652, -3.42566 58.4566, -3.42548 58.45671, -3.42499 58.45704, -3.42429 58.45752, -3.42399 58.45772, -3.42332 58.45817)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632376307,632376307,3,BOTH,here:cm:node:1146312694,here:cm:node:1146312405,"LINESTRING (-3.42181 58.43084, -3.42073 58.43046, -3.41986 58.43016, -3.41888 58.42981, -3.41869 58.42973)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632376821,632376821,3,BOTH,here:cm:node:1146312098,here:cm:node:1146393677,"LINESTRING (-3.41705 58.41481, -3.41699 58.4146, -3.41686 58.41439, -3.41661 58.41405, -3.41606 58.41344, -3.4155 58.41282, -3.41529 58.4126, -3.4146 58.41183, -3.41375 58.41089, -3.41274 58.40978, -3.41249 58.40951, -3.41191 58.40887, -3.4117 58.40862, -3.41154 58.40838, -3.4114 58.40813, -3.41129 58.40788, -3.41095 58.40695, -3.41052 58.40582, -3.41036 58.40531, -3.41031 58.40504, -3.41028 58.40462, -3.41031 58.40417, -3.41035 58.40392, -3.41043 58.40364, -3.41055 58.40324)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632372982,632372982,3,BOTH,here:cm:node:1146312694,here:cm:node:1146203938,"LINESTRING (-3.42181 58.43084, -3.42222 58.43099, -3.42265 58.43116, -3.42305 58.43134, -3.4234 58.43154, -3.42374 58.43177, -3.42394 58.43192, -3.42417 58.43214, -3.42441 58.4324, -3.42458 58.4326, -3.42477 58.43289, -3.42494 58.43319, -3.42503 58.43344, -3.42511 58.43374, -3.42516 58.43404, -3.42516 58.43422, -3.42514 58.43442, -3.42511 58.43458)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632154277,632154277,3,BOTH,here:cm:node:1146204016,here:cm:node:18740996,"LINESTRING (-3.42558 58.44853, -3.42565 58.44964, -3.4257 58.45065, -3.42579 58.45305, -3.4259 58.45525, -3.42594 58.45617, -3.42595 58.45646)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632378219,632378219,3,BOTH,here:cm:node:1146203938,here:cm:node:1146393653,"LINESTRING (-3.42511 58.43458, -3.42509 58.43466, -3.42505 58.43479, -3.42486 58.43525, -3.4247 58.43558, -3.42464 58.4357, -3.42444 58.43611, -3.42435 58.43634, -3.42429 58.43654, -3.42424 58.43682, -3.42421 58.43723, -3.42426 58.43765, -3.42445 58.43916, -3.42459 58.44028, -3.42464 58.4407)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632162339,632162339,3,BOTH,here:cm:node:1146393653,here:cm:node:1146204016,"LINESTRING (-3.42464 58.4407, -3.42476 58.44174, -3.42491 58.44303, -3.425 58.44382, -3.42505 58.44417, -3.42523 58.44566, -3.42528 58.44611, -3.42554 58.44812, -3.42558 58.44853)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632376478,632376478,3,BOTH,here:cm:node:1146312098,here:cm:node:1146494673,"LINESTRING (-3.41705 58.41481, -3.41709 58.41501, -3.41709 58.41529, -3.41707 58.41543, -3.41698 58.41585, -3.41687 58.41628, -3.41682 58.41646, -3.41675 58.41674, -3.41668 58.417, -3.4165 58.41771, -3.41638 58.41818, -3.41614 58.4191, -3.41605 58.41937, -3.41593 58.41962, -3.41573 58.42, -3.41556 58.42024, -3.41539 58.42049, -3.41494 58.42108, -3.41466 58.42148, -3.41436 58.42196, -3.41425 58.42219, -3.41418 58.42239, -3.41409 58.42267)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,160081866,160081866,3,BOTH,here:cm:node:18740996,here:cm:node:18741001,"LINESTRING (-3.42595 58.45646, -3.42597 58.45663, -3.42601 58.45719, -3.42606 58.4581, -3.42614 58.45999, -3.42617 58.46076, -3.42623 58.4617, -3.42633 58.46321, -3.42636 58.4638, -3.42639 58.4644, -3.42643 58.46488, -3.42647 58.46571, -3.42651 58.466, -3.42658 58.46618, -3.42666 58.4663, -3.42676 58.46641, -3.42697 58.46659, -3.42711 58.4667)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632377968,632377968,3,BOTH,here:cm:node:947357455,here:cm:node:1146390263,"LINESTRING (-3.44569 58.4834, -3.44582 58.48356, -3.44625 58.48408, -3.44642 58.48429, -3.44733 58.48539, -3.44825 58.48652)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632376631,632376631,3,BOTH,here:cm:node:947357455,here:cm:node:18741000,"LINESTRING (-3.44569 58.4834, -3.44469 58.48215, -3.4442 58.48157, -3.44403 58.48138, -3.4437 58.48097, -3.44327 58.48047, -3.44311 58.48026, -3.44256 58.47959, -3.44179 58.47864, -3.44142 58.47819, -3.44084 58.47755, -3.44043 58.47715, -3.44005 58.47684, -3.43947 58.47639, -3.43799 58.47523, -3.43668 58.47421, -3.43528 58.47312, -3.43432 58.47235, -3.43351 58.4717, -3.43153 58.47017, -3.42915 58.46828, -3.42847 58.46775, -3.4278 58.46722, -3.42764 58.46711)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,201569359,201569359,3,BOTH,here:cm:node:1146390263,here:cm:node:18741086,"LINESTRING (-3.44825 58.48652, -3.44845 58.48676, -3.44941 58.48792, -3.45046 58.48921, -3.45134 58.49027, -3.45184 58.49092, -3.45201 58.49117, -3.4522 58.49157, -3.45228 58.49178, -3.45234 58.49204, -3.45235 58.49238, -3.45233 58.49267, -3.45229 58.49292, -3.45222 58.4932)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632526228,632526228,3,BOTH,here:cm:node:18741128,here:cm:node:1146698033,"LINESTRING (-3.45022 58.51101, -3.44996 58.51005, -3.44962 58.50884, -3.44947 58.50827, -3.4494 58.50793, -3.44937 58.5076, -3.44939 58.50718, -3.44945 58.5067, -3.44951 58.50635, -3.44957 58.50599, -3.4498 58.50484, -3.44987 58.50448, -3.45007 58.50339, -3.45033 58.50208, -3.45036 58.50193)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632525172,632525172,3,BOTH,here:cm:node:18741139,here:cm:node:1146548523,"LINESTRING (-3.45096 58.52112, -3.45155 58.52069, -3.45175 58.52054, -3.45193 58.52038, -3.45213 58.52018, -3.45229 58.51998, -3.45239 58.51975, -3.45245 58.51956, -3.45246 58.51937, -3.45243 58.51914, -3.45234 58.51874, -3.45225 58.5184)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,162476119,162476119,3,BOTH,here:cm:node:18741134,here:cm:node:1146548523,"LINESTRING (-3.45126 58.51482, -3.45129 58.51494, -3.45162 58.51613, -3.45206 58.51773, -3.45221 58.51826, -3.45225 58.5184)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,164809375,164809375,3,BOTH,here:cm:node:1146698033,here:cm:node:1146390261,"LINESTRING (-3.45036 58.50193, -3.45084 58.49935, -3.45111 58.49801)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,632373343,632373343,3,BOTH,here:cm:node:18741086,here:cm:node:1146390261,"LINESTRING (-3.45222 58.4932, -3.45219 58.49333, -3.45181 58.49487, -3.45153 58.49601, -3.4513 58.49706, -3.45111 58.49801)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,172471752,172471752,3,BOTH,here:cm:node:18741134,here:cm:node:18741128,"LINESTRING (-3.45126 58.51482, -3.45091 58.5136, -3.4504 58.51167, -3.45026 58.51116, -3.45022 58.51101)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A9,795025392,795025392,2,BOTH,here:cm:node:1176768287,here:cm:node:18522702,"LINESTRING (-4.0381 57.08296, -4.03827 57.083, -4.03843 57.08302, -4.03855 57.08302, -4.03867 57.083, -4.03881 57.08296, -4.03898 57.0829, -4.04001 57.08251, -4.04009 57.08248, -4.04019 57.08245, -4.04027 57.08244, -4.04036 57.08244, -4.04045 57.08245, -4.04055 57.08248, -4.04065 57.08253, -4.04075 57.08259, -4.04091 57.08269)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
